Model,Molecule,Run,Config,Criterion,Score
gpt41,Histidine,5,Simple one-shot,Network Completeness,2
gpt41,Histidine,5,Simple one-shot,Novelty of Reactions,1
gpt41,Histidine,5,Simple one-shot,Pathway Coherence,2
gpt41,Histidine,5,Simple one-shot,Prebiotic Plausibility,1
gpt5.4,Histidine,1,Simple one-shot,Chemical Feasibility,4
gpt5.4,Histidine,1,Simple one-shot,Environmental Consistency,1
gpt5.4,Histidine,1,Simple one-shot,Mechanistic Detail,2
gpt5.4,Histidine,1,Simple one-shot,Network Completeness,3
gpt5.4,Histidine,1,Simple one-shot,Novelty of Reactions,2
gpt5.4,Histidine,1,Simple one-shot,Pathway Coherence,4
gpt5.4,Histidine,1,Simple one-shot,Prebiotic Plausibility,3
gpt5.4,Histidine,2,Simple one-shot,Chemical Feasibility,6
gpt5.4,Histidine,2,Simple one-shot,Environmental Consistency,1
gpt5.4,Histidine,2,Simple one-shot,Mechanistic Detail,2
gpt5.4,Histidine,2,Simple one-shot,Network Completeness,4
gpt5.4,Histidine,2,Simple one-shot,Novelty of Reactions,2
gpt5.4,Histidine,2,Simple one-shot,Pathway Coherence,5
gpt5.4,Histidine,2,Simple one-shot,Prebiotic Plausibility,4
gpt5.4,Histidine,3,Simple one-shot,Chemical Feasibility,6
gpt5.4,Histidine,3,Simple one-shot,Environmental Consistency,1
gpt5.4,Histidine,3,Simple one-shot,Mechanistic Detail,2
gpt5.4,Histidine,3,Simple one-shot,Network Completeness,3
gpt5.4,Histidine,3,Simple one-shot,Novelty of Reactions,2
gpt5.4,Histidine,3,Simple one-shot,Pathway Coherence,5
gpt5.4,Histidine,3,Simple one-shot,Prebiotic Plausibility,4
gpt5.4,Histidine,4,Simple one-shot,Chemical Feasibility,5
gpt5.4,Histidine,4,Simple one-shot,Environmental Consistency,1
gpt5.4,Histidine,4,Simple one-shot,Mechanistic Detail,2
gpt5.4,Histidine,4,Simple one-shot,Network Completeness,4
gpt5.4,Histidine,4,Simple one-shot,Novelty of Reactions,1
gpt5.4,Histidine,4,Simple one-shot,Pathway Coherence,5
gpt5.4,Histidine,4,Simple one-shot,Prebiotic Plausibility,3
gpt5.4,Histidine,5,Simple one-shot,Chemical Feasibility,5
gpt5.4,Histidine,5,Simple one-shot,Environmental Consistency,2
gpt5.4,Histidine,5,Simple one-shot,Mechanistic Detail,2
gpt5.4,Histidine,5,Simple one-shot,Network Completeness,3
gpt5.4,Histidine,5,Simple one-shot,Novelty of Reactions,2
gpt5.4,Histidine,5,Simple one-shot,Pathway Coherence,4
gpt5.4,Histidine,5,Simple one-shot,Prebiotic Plausibility,4
claude_opus4.6,L-Alanine,1,ChatGPT Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,1,ChatGPT Report,Environmental Consistency,10
claude_opus4.6,L-Alanine,1,ChatGPT Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,1,ChatGPT Report,Network Completeness,10
claude_opus4.6,L-Alanine,1,ChatGPT Report,Novelty of Reactions,10
claude_opus4.6,L-Alanine,1,ChatGPT Report,Pathway Coherence,9
claude_opus4.6,L-Alanine,1,ChatGPT Report,Prebiotic Plausibility,9
claude_opus4.6,L-Alanine,2,ChatGPT Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,2,ChatGPT Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,2,ChatGPT Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,2,ChatGPT Report,Network Completeness,10
claude_opus4.6,L-Alanine,2,ChatGPT Report,Novelty of Reactions,10
claude_opus4.6,L-Alanine,2,ChatGPT Report,Pathway Coherence,9
claude_opus4.6,L-Alanine,2,ChatGPT Report,Prebiotic Plausibility,10
claude_opus4.6,L-Alanine,3,ChatGPT Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,3,ChatGPT Report,Environmental Consistency,10
claude_opus4.6,L-Alanine,3,ChatGPT Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,3,ChatGPT Report,Network Completeness,10
claude_opus4.6,L-Alanine,3,ChatGPT Report,Novelty of Reactions,10
claude_opus4.6,L-Alanine,3,ChatGPT Report,Pathway Coherence,10
claude_opus4.6,L-Alanine,3,ChatGPT Report,Prebiotic Plausibility,10
claude_opus4.6,L-Alanine,4,ChatGPT Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,4,ChatGPT Report,Environmental Consistency,10
claude_opus4.6,L-Alanine,4,ChatGPT Report,Mechanistic Detail,10
claude_opus4.6,L-Alanine,4,ChatGPT Report,Network Completeness,10
claude_opus4.6,L-Alanine,4,ChatGPT Report,Novelty of Reactions,10
claude_opus4.6,L-Alanine,4,ChatGPT Report,Pathway Coherence,10
claude_opus4.6,L-Alanine,4,ChatGPT Report,Prebiotic Plausibility,9
claude_opus4.6,L-Alanine,5,ChatGPT Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,5,ChatGPT Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,5,ChatGPT Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,5,ChatGPT Report,Network Completeness,9
claude_opus4.6,L-Alanine,5,ChatGPT Report,Novelty of Reactions,10
claude_opus4.6,L-Alanine,5,ChatGPT Report,Pathway Coherence,10
claude_opus4.6,L-Alanine,5,ChatGPT Report,Prebiotic Plausibility,10
gpt41,L-Alanine,1,ChatGPT Report,Chemical Feasibility,9
gpt41,L-Alanine,1,ChatGPT Report,Environmental Consistency,8
gpt41,L-Alanine,1,ChatGPT Report,Mechanistic Detail,9
gpt41,L-Alanine,1,ChatGPT Report,Network Completeness,9
gpt41,L-Alanine,1,ChatGPT Report,Novelty of Reactions,10
gpt41,L-Alanine,1,ChatGPT Report,Pathway Coherence,9
gpt41,L-Alanine,1,ChatGPT Report,Prebiotic Plausibility,8
gpt41,L-Alanine,2,ChatGPT Report,Chemical Feasibility,8
gpt41,L-Alanine,2,ChatGPT Report,Environmental Consistency,9
gpt41,L-Alanine,2,ChatGPT Report,Mechanistic Detail,9
gpt41,L-Alanine,2,ChatGPT Report,Network Completeness,8
gpt41,L-Alanine,2,ChatGPT Report,Novelty of Reactions,10
gpt41,L-Alanine,2,ChatGPT Report,Pathway Coherence,9
gpt41,L-Alanine,2,ChatGPT Report,Prebiotic Plausibility,9
gpt41,L-Alanine,3,ChatGPT Report,Chemical Feasibility,10
gpt41,L-Alanine,3,ChatGPT Report,Environmental Consistency,9
gpt41,L-Alanine,3,ChatGPT Report,Mechanistic Detail,10
gpt41,L-Alanine,3,ChatGPT Report,Network Completeness,9
gpt41,L-Alanine,3,ChatGPT Report,Novelty of Reactions,10
gpt41,L-Alanine,3,ChatGPT Report,Pathway Coherence,9
gpt41,L-Alanine,3,ChatGPT Report,Prebiotic Plausibility,9
gpt41,L-Alanine,4,ChatGPT Report,Chemical Feasibility,9
gpt41,L-Alanine,4,ChatGPT Report,Environmental Consistency,9
gpt41,L-Alanine,4,ChatGPT Report,Mechanistic Detail,10
gpt41,L-Alanine,4,ChatGPT Report,Network Completeness,9
gpt41,L-Alanine,4,ChatGPT Report,Novelty of Reactions,10
gpt41,L-Alanine,4,ChatGPT Report,Pathway Coherence,9
gpt41,L-Alanine,4,ChatGPT Report,Prebiotic Plausibility,8
gpt41,L-Alanine,5,ChatGPT Report,Chemical Feasibility,8
gpt41,L-Alanine,5,ChatGPT Report,Environmental Consistency,10
gpt41,L-Alanine,5,ChatGPT Report,Mechanistic Detail,9
gpt41,L-Alanine,5,ChatGPT Report,Network Completeness,9
gpt41,L-Alanine,5,ChatGPT Report,Novelty of Reactions,10
gpt41,L-Alanine,5,ChatGPT Report,Pathway Coherence,10
gpt41,L-Alanine,5,ChatGPT Report,Prebiotic Plausibility,10
gpt5.4,L-Alanine,1,ChatGPT Report,Chemical Feasibility,9
gpt5.4,L-Alanine,1,ChatGPT Report,Environmental Consistency,9
gpt5.4,L-Alanine,1,ChatGPT Report,Mechanistic Detail,9
gpt5.4,L-Alanine,1,ChatGPT Report,Network Completeness,9
gpt5.4,L-Alanine,1,ChatGPT Report,Novelty of Reactions,10
gpt5.4,L-Alanine,1,ChatGPT Report,Pathway Coherence,10
gpt5.4,L-Alanine,1,ChatGPT Report,Prebiotic Plausibility,10
gpt5.4,L-Alanine,2,ChatGPT Report,Chemical Feasibility,9
gpt5.4,L-Alanine,2,ChatGPT Report,Environmental Consistency,9
gpt5.4,L-Alanine,2,ChatGPT Report,Mechanistic Detail,10
gpt5.4,L-Alanine,2,ChatGPT Report,Network Completeness,8
gpt5.4,L-Alanine,2,ChatGPT Report,Novelty of Reactions,10
gpt5.4,L-Alanine,2,ChatGPT Report,Pathway Coherence,9
gpt5.4,L-Alanine,2,ChatGPT Report,Prebiotic Plausibility,10
gpt5.4,L-Alanine,3,ChatGPT Report,Chemical Feasibility,9
gpt5.4,L-Alanine,3,ChatGPT Report,Environmental Consistency,9
gpt5.4,L-Alanine,3,ChatGPT Report,Mechanistic Detail,9
gpt5.4,L-Alanine,3,ChatGPT Report,Network Completeness,9
gpt5.4,L-Alanine,3,ChatGPT Report,Novelty of Reactions,10
gpt5.4,L-Alanine,3,ChatGPT Report,Pathway Coherence,9
gpt5.4,L-Alanine,3,ChatGPT Report,Prebiotic Plausibility,10
gpt5.4,L-Alanine,4,ChatGPT Report,Chemical Feasibility,9
gpt5.4,L-Alanine,4,ChatGPT Report,Environmental Consistency,9
gpt5.4,L-Alanine,4,ChatGPT Report,Mechanistic Detail,10
gpt5.4,L-Alanine,4,ChatGPT Report,Network Completeness,8
gpt5.4,L-Alanine,4,ChatGPT Report,Novelty of Reactions,10
gpt5.4,L-Alanine,4,ChatGPT Report,Pathway Coherence,8
gpt5.4,L-Alanine,4,ChatGPT Report,Prebiotic Plausibility,10
gpt5.4,L-Alanine,5,ChatGPT Report,Chemical Feasibility,9
gpt5.4,L-Alanine,5,ChatGPT Report,Environmental Consistency,9
gpt5.4,L-Alanine,5,ChatGPT Report,Mechanistic Detail,9
gpt5.4,L-Alanine,5,ChatGPT Report,Network Completeness,9
gpt5.4,L-Alanine,5,ChatGPT Report,Novelty of Reactions,10
gpt5.4,L-Alanine,5,ChatGPT Report,Pathway Coherence,9
gpt5.4,L-Alanine,5,ChatGPT Report,Prebiotic Plausibility,10
claude_opus4.6,L-Alanine,1,Claude Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,1,Claude Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,1,Claude Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,1,Claude Report,Network Completeness,10
claude_opus4.6,L-Alanine,1,Claude Report,Novelty of Reactions,9
claude_opus4.6,L-Alanine,1,Claude Report,Pathway Coherence,10
claude_opus4.6,L-Alanine,1,Claude Report,Prebiotic Plausibility,9
claude_opus4.6,L-Alanine,2,Claude Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,2,Claude Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,2,Claude Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,2,Claude Report,Network Completeness,9
claude_opus4.6,L-Alanine,2,Claude Report,Novelty of Reactions,9
claude_opus4.6,L-Alanine,2,Claude Report,Pathway Coherence,9
claude_opus4.6,L-Alanine,2,Claude Report,Prebiotic Plausibility,9
claude_opus4.6,L-Alanine,3,Claude Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,3,Claude Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,3,Claude Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,3,Claude Report,Network Completeness,10
claude_opus4.6,L-Alanine,3,Claude Report,Novelty of Reactions,9
claude_opus4.6,L-Alanine,3,Claude Report,Pathway Coherence,9
claude_opus4.6,L-Alanine,3,Claude Report,Prebiotic Plausibility,10
claude_opus4.6,L-Alanine,4,Claude Report,Chemical Feasibility,10
claude_opus4.6,L-Alanine,4,Claude Report,Environmental Consistency,10
claude_opus4.6,L-Alanine,4,Claude Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,4,Claude Report,Network Completeness,10
claude_opus4.6,L-Alanine,4,Claude Report,Novelty of Reactions,10
claude_opus4.6,L-Alanine,4,Claude Report,Pathway Coherence,10
claude_opus4.6,L-Alanine,4,Claude Report,Prebiotic Plausibility,10
claude_opus4.6,L-Alanine,5,Claude Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,5,Claude Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,5,Claude Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,5,Claude Report,Network Completeness,9
claude_opus4.6,L-Alanine,5,Claude Report,Novelty of Reactions,9
claude_opus4.6,L-Alanine,5,Claude Report,Pathway Coherence,9
claude_opus4.6,L-Alanine,5,Claude Report,Prebiotic Plausibility,9
gpt41,L-Alanine,1,Claude Report,Chemical Feasibility,8
gpt41,L-Alanine,1,Claude Report,Environmental Consistency,8
gpt41,L-Alanine,1,Claude Report,Mechanistic Detail,8
gpt41,L-Alanine,1,Claude Report,Network Completeness,9
gpt41,L-Alanine,1,Claude Report,Novelty of Reactions,8
gpt41,L-Alanine,1,Claude Report,Pathway Coherence,9
gpt41,L-Alanine,1,Claude Report,Prebiotic Plausibility,9
gpt41,L-Alanine,2,Claude Report,Chemical Feasibility,6
gpt41,L-Alanine,2,Claude Report,Environmental Consistency,8
gpt41,L-Alanine,2,Claude Report,Mechanistic Detail,7
gpt41,L-Alanine,2,Claude Report,Network Completeness,8
gpt41,L-Alanine,2,Claude Report,Novelty of Reactions,8
gpt41,L-Alanine,2,Claude Report,Pathway Coherence,7
gpt41,L-Alanine,2,Claude Report,Prebiotic Plausibility,8
gpt41,L-Alanine,3,Claude Report,Chemical Feasibility,6
gpt41,L-Alanine,3,Claude Report,Environmental Consistency,8
gpt41,L-Alanine,3,Claude Report,Mechanistic Detail,8
gpt41,L-Alanine,3,Claude Report,Network Completeness,9
gpt41,L-Alanine,3,Claude Report,Novelty of Reactions,8
gpt41,L-Alanine,3,Claude Report,Pathway Coherence,8
gpt41,L-Alanine,3,Claude Report,Prebiotic Plausibility,8
gpt41,L-Alanine,4,Claude Report,Chemical Feasibility,9
gpt41,L-Alanine,4,Claude Report,Environmental Consistency,9
gpt41,L-Alanine,4,Claude Report,Mechanistic Detail,8
gpt41,L-Alanine,4,Claude Report,Network Completeness,9
gpt41,L-Alanine,4,Claude Report,Novelty of Reactions,8
gpt41,L-Alanine,4,Claude Report,Pathway Coherence,9
gpt41,L-Alanine,4,Claude Report,Prebiotic Plausibility,9
gpt41,L-Alanine,5,Claude Report,Chemical Feasibility,6
gpt41,L-Alanine,5,Claude Report,Environmental Consistency,9
gpt41,L-Alanine,5,Claude Report,Mechanistic Detail,8
gpt41,L-Alanine,5,Claude Report,Network Completeness,9
gpt41,L-Alanine,5,Claude Report,Novelty of Reactions,8
gpt41,L-Alanine,5,Claude Report,Pathway Coherence,8
gpt41,L-Alanine,5,Claude Report,Prebiotic Plausibility,8
gpt5.4,L-Alanine,1,Claude Report,Chemical Feasibility,9
gpt5.4,L-Alanine,1,Claude Report,Environmental Consistency,9
gpt5.4,L-Alanine,1,Claude Report,Mechanistic Detail,9
gpt5.4,L-Alanine,1,Claude Report,Network Completeness,10
gpt5.4,L-Alanine,1,Claude Report,Novelty of Reactions,9
gpt5.4,L-Alanine,1,Claude Report,Pathway Coherence,9
gpt5.4,L-Alanine,1,Claude Report,Prebiotic Plausibility,9
gpt5.4,L-Alanine,2,Claude Report,Chemical Feasibility,9
gpt5.4,L-Alanine,2,Claude Report,Environmental Consistency,9
gpt5.4,L-Alanine,2,Claude Report,Mechanistic Detail,8
gpt5.4,L-Alanine,2,Claude Report,Network Completeness,10
gpt5.4,L-Alanine,2,Claude Report,Novelty of Reactions,8
gpt5.4,L-Alanine,2,Claude Report,Pathway Coherence,9
gpt5.4,L-Alanine,2,Claude Report,Prebiotic Plausibility,9
gpt5.4,L-Alanine,3,Claude Report,Chemical Feasibility,9
gpt5.4,L-Alanine,3,Claude Report,Environmental Consistency,9
gpt5.4,L-Alanine,3,Claude Report,Mechanistic Detail,8
gpt5.4,L-Alanine,3,Claude Report,Network Completeness,10
gpt5.4,L-Alanine,3,Claude Report,Novelty of Reactions,8
gpt5.4,L-Alanine,3,Claude Report,Pathway Coherence,9
gpt5.4,L-Alanine,3,Claude Report,Prebiotic Plausibility,9
gpt5.4,L-Alanine,4,Claude Report,Chemical Feasibility,9
gpt5.4,L-Alanine,4,Claude Report,Environmental Consistency,9
gpt5.4,L-Alanine,4,Claude Report,Mechanistic Detail,9
gpt5.4,L-Alanine,4,Claude Report,Network Completeness,9
gpt5.4,L-Alanine,4,Claude Report,Novelty of Reactions,8
gpt5.4,L-Alanine,4,Claude Report,Pathway Coherence,9
gpt5.4,L-Alanine,4,Claude Report,Prebiotic Plausibility,9
gpt5.4,L-Alanine,5,Claude Report,Chemical Feasibility,9
gpt5.4,L-Alanine,5,Claude Report,Environmental Consistency,9
gpt5.4,L-Alanine,5,Claude Report,Mechanistic Detail,9
gpt5.4,L-Alanine,5,Claude Report,Network Completeness,10
gpt5.4,L-Alanine,5,Claude Report,Novelty of Reactions,9
gpt5.4,L-Alanine,5,Claude Report,Pathway Coherence,9
gpt5.4,L-Alanine,5,Claude Report,Prebiotic Plausibility,9
claude_opus4.6,L-Alanine,1,Exact Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,1,Exact Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,1,Exact Report,Mechanistic Detail,8
claude_opus4.6,L-Alanine,1,Exact Report,Network Completeness,9
claude_opus4.6,L-Alanine,1,Exact Report,Novelty of Reactions,9
claude_opus4.6,L-Alanine,1,Exact Report,Pathway Coherence,10
claude_opus4.6,L-Alanine,1,Exact Report,Prebiotic Plausibility,9
claude_opus4.6,L-Alanine,2,Exact Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,2,Exact Report,Environmental Consistency,8
claude_opus4.6,L-Alanine,2,Exact Report,Mechanistic Detail,8
claude_opus4.6,L-Alanine,2,Exact Report,Network Completeness,9
claude_opus4.6,L-Alanine,2,Exact Report,Novelty of Reactions,9
claude_opus4.6,L-Alanine,2,Exact Report,Pathway Coherence,9
claude_opus4.6,L-Alanine,2,Exact Report,Prebiotic Plausibility,9
claude_opus4.6,L-Alanine,3,Exact Report,Chemical Feasibility,10
claude_opus4.6,L-Alanine,3,Exact Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,3,Exact Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,3,Exact Report,Network Completeness,9
claude_opus4.6,L-Alanine,3,Exact Report,Novelty of Reactions,9
claude_opus4.6,L-Alanine,3,Exact Report,Pathway Coherence,9
claude_opus4.6,L-Alanine,3,Exact Report,Prebiotic Plausibility,10
claude_opus4.6,L-Alanine,4,Exact Report,Chemical Feasibility,10
claude_opus4.6,L-Alanine,4,Exact Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,4,Exact Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,4,Exact Report,Network Completeness,9
claude_opus4.6,L-Alanine,4,Exact Report,Novelty of Reactions,9
claude_opus4.6,L-Alanine,4,Exact Report,Pathway Coherence,10
claude_opus4.6,L-Alanine,4,Exact Report,Prebiotic Plausibility,10
claude_opus4.6,L-Alanine,5,Exact Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,5,Exact Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,5,Exact Report,Mechanistic Detail,8
claude_opus4.6,L-Alanine,5,Exact Report,Network Completeness,9
claude_opus4.6,L-Alanine,5,Exact Report,Novelty of Reactions,8
claude_opus4.6,L-Alanine,5,Exact Report,Pathway Coherence,9
claude_opus4.6,L-Alanine,5,Exact Report,Prebiotic Plausibility,9
gpt41,L-Alanine,1,Exact Report,Chemical Feasibility,7
gpt41,L-Alanine,1,Exact Report,Environmental Consistency,8
gpt41,L-Alanine,1,Exact Report,Mechanistic Detail,8
gpt41,L-Alanine,1,Exact Report,Network Completeness,7
gpt41,L-Alanine,1,Exact Report,Novelty of Reactions,8
gpt41,L-Alanine,1,Exact Report,Pathway Coherence,8
gpt41,L-Alanine,1,Exact Report,Prebiotic Plausibility,8
gpt41,L-Alanine,2,Exact Report,Chemical Feasibility,6
gpt41,L-Alanine,2,Exact Report,Environmental Consistency,8
gpt41,L-Alanine,2,Exact Report,Mechanistic Detail,7
gpt41,L-Alanine,2,Exact Report,Network Completeness,7
gpt41,L-Alanine,2,Exact Report,Novelty of Reactions,7
gpt41,L-Alanine,2,Exact Report,Pathway Coherence,7
gpt41,L-Alanine,2,Exact Report,Prebiotic Plausibility,8
gpt41,L-Alanine,3,Exact Report,Chemical Feasibility,5
gpt41,L-Alanine,3,Exact Report,Environmental Consistency,8
gpt41,L-Alanine,3,Exact Report,Mechanistic Detail,7
gpt41,L-Alanine,3,Exact Report,Network Completeness,7
gpt41,L-Alanine,3,Exact Report,Novelty of Reactions,6
gpt41,L-Alanine,3,Exact Report,Pathway Coherence,8
gpt41,L-Alanine,3,Exact Report,Prebiotic Plausibility,7
gpt41,L-Alanine,4,Exact Report,Chemical Feasibility,8
gpt41,L-Alanine,4,Exact Report,Environmental Consistency,9
gpt41,L-Alanine,4,Exact Report,Mechanistic Detail,8
gpt41,L-Alanine,4,Exact Report,Network Completeness,7
gpt41,L-Alanine,4,Exact Report,Novelty of Reactions,8
gpt41,L-Alanine,4,Exact Report,Pathway Coherence,7
gpt41,L-Alanine,4,Exact Report,Prebiotic Plausibility,9
gpt41,L-Alanine,5,Exact Report,Chemical Feasibility,6
gpt41,L-Alanine,5,Exact Report,Environmental Consistency,8
gpt41,L-Alanine,5,Exact Report,Mechanistic Detail,8
gpt41,L-Alanine,5,Exact Report,Network Completeness,7
gpt41,L-Alanine,5,Exact Report,Novelty of Reactions,8
gpt41,L-Alanine,5,Exact Report,Pathway Coherence,8
gpt41,L-Alanine,5,Exact Report,Prebiotic Plausibility,8
gpt5.4,L-Alanine,1,Exact Report,Chemical Feasibility,8
gpt5.4,L-Alanine,1,Exact Report,Environmental Consistency,8
gpt5.4,L-Alanine,1,Exact Report,Mechanistic Detail,8
gpt5.4,L-Alanine,1,Exact Report,Network Completeness,7
gpt5.4,L-Alanine,1,Exact Report,Novelty of Reactions,9
gpt5.4,L-Alanine,1,Exact Report,Pathway Coherence,7
gpt5.4,L-Alanine,1,Exact Report,Prebiotic Plausibility,8
gpt5.4,L-Alanine,2,Exact Report,Chemical Feasibility,8
gpt5.4,L-Alanine,2,Exact Report,Environmental Consistency,8
gpt5.4,L-Alanine,2,Exact Report,Mechanistic Detail,8
gpt5.4,L-Alanine,2,Exact Report,Network Completeness,7
gpt5.4,L-Alanine,2,Exact Report,Novelty of Reactions,9
gpt5.4,L-Alanine,2,Exact Report,Pathway Coherence,8
gpt5.4,L-Alanine,2,Exact Report,Prebiotic Plausibility,9
gpt5.4,L-Alanine,3,Exact Report,Chemical Feasibility,8
gpt5.4,L-Alanine,3,Exact Report,Environmental Consistency,8
gpt5.4,L-Alanine,3,Exact Report,Mechanistic Detail,7
gpt5.4,L-Alanine,3,Exact Report,Network Completeness,7
gpt5.4,L-Alanine,3,Exact Report,Novelty of Reactions,8
gpt5.4,L-Alanine,3,Exact Report,Pathway Coherence,7
gpt5.4,L-Alanine,3,Exact Report,Prebiotic Plausibility,8
gpt5.4,L-Alanine,4,Exact Report,Chemical Feasibility,7
gpt5.4,L-Alanine,4,Exact Report,Environmental Consistency,8
gpt5.4,L-Alanine,4,Exact Report,Mechanistic Detail,8
gpt5.4,L-Alanine,4,Exact Report,Network Completeness,4
gpt5.4,L-Alanine,4,Exact Report,Novelty of Reactions,7
gpt5.4,L-Alanine,4,Exact Report,Pathway Coherence,5
gpt5.4,L-Alanine,4,Exact Report,Prebiotic Plausibility,7
gpt5.4,L-Alanine,5,Exact Report,Chemical Feasibility,7
gpt5.4,L-Alanine,5,Exact Report,Environmental Consistency,8
gpt5.4,L-Alanine,5,Exact Report,Mechanistic Detail,7
gpt5.4,L-Alanine,5,Exact Report,Network Completeness,5
gpt5.4,L-Alanine,5,Exact Report,Novelty of Reactions,8
gpt5.4,L-Alanine,5,Exact Report,Pathway Coherence,6
gpt5.4,L-Alanine,5,Exact Report,Prebiotic Plausibility,7
claude_opus4.6,L-Alanine,1,Gemini Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,1,Gemini Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,1,Gemini Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,1,Gemini Report,Network Completeness,9
claude_opus4.6,L-Alanine,1,Gemini Report,Novelty of Reactions,10
claude_opus4.6,L-Alanine,1,Gemini Report,Pathway Coherence,10
claude_opus4.6,L-Alanine,1,Gemini Report,Prebiotic Plausibility,9
claude_opus4.6,L-Alanine,2,Gemini Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,2,Gemini Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,2,Gemini Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,2,Gemini Report,Network Completeness,9
claude_opus4.6,L-Alanine,2,Gemini Report,Novelty of Reactions,8
claude_opus4.6,L-Alanine,2,Gemini Report,Pathway Coherence,9
claude_opus4.6,L-Alanine,2,Gemini Report,Prebiotic Plausibility,9
claude_opus4.6,L-Alanine,3,Gemini Report,Chemical Feasibility,9
claude_opus4.6,L-Alanine,3,Gemini Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,3,Gemini Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,3,Gemini Report,Network Completeness,10
claude_opus4.6,L-Alanine,3,Gemini Report,Novelty of Reactions,10
claude_opus4.6,L-Alanine,3,Gemini Report,Pathway Coherence,10
claude_opus4.6,L-Alanine,3,Gemini Report,Prebiotic Plausibility,9
claude_opus4.6,L-Alanine,4,Gemini Report,Chemical Feasibility,8
claude_opus4.6,L-Alanine,4,Gemini Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,4,Gemini Report,Mechanistic Detail,9
claude_opus4.6,L-Alanine,4,Gemini Report,Network Completeness,10
claude_opus4.6,L-Alanine,4,Gemini Report,Novelty of Reactions,9
claude_opus4.6,L-Alanine,4,Gemini Report,Pathway Coherence,10
claude_opus4.6,L-Alanine,4,Gemini Report,Prebiotic Plausibility,8
claude_opus4.6,L-Alanine,5,Gemini Report,Chemical Feasibility,8
claude_opus4.6,L-Alanine,5,Gemini Report,Environmental Consistency,9
claude_opus4.6,L-Alanine,5,Gemini Report,Mechanistic Detail,8
claude_opus4.6,L-Alanine,5,Gemini Report,Network Completeness,9
claude_opus4.6,L-Alanine,5,Gemini Report,Novelty of Reactions,9
claude_opus4.6,L-Alanine,5,Gemini Report,Pathway Coherence,9
claude_opus4.6,L-Alanine,5,Gemini Report,Prebiotic Plausibility,8
gpt41,L-Alanine,1,Gemini Report,Chemical Feasibility,9
gpt41,L-Alanine,1,Gemini Report,Environmental Consistency,9
gpt41,L-Alanine,1,Gemini Report,Mechanistic Detail,8
gpt41,L-Alanine,1,Gemini Report,Network Completeness,9
gpt41,L-Alanine,1,Gemini Report,Novelty of Reactions,8
gpt41,L-Alanine,1,Gemini Report,Pathway Coherence,9
gpt41,L-Alanine,1,Gemini Report,Prebiotic Plausibility,9
gpt41,L-Alanine,2,Gemini Report,Chemical Feasibility,8
gpt41,L-Alanine,2,Gemini Report,Environmental Consistency,9
gpt41,L-Alanine,2,Gemini Report,Mechanistic Detail,8
gpt41,L-Alanine,2,Gemini Report,Network Completeness,8
gpt41,L-Alanine,2,Gemini Report,Novelty of Reactions,7
gpt41,L-Alanine,2,Gemini Report,Pathway Coherence,8
gpt41,L-Alanine,2,Gemini Report,Prebiotic Plausibility,9
gpt41,L-Alanine,3,Gemini Report,Chemical Feasibility,9
