Molecule,Run,Config,Criterion,Score
L-Proline,5,B,Total,38
L-Proline,5,C,Chemical Feasibility,8
L-Proline,5,C,Pathway Coherence,8
L-Proline,5,C,Environmental Consistency,8
L-Proline,5,C,Mechanistic Detail,7
L-Proline,5,C,Network Completeness,8
L-Proline,5,C,Prebiotic Plausibility,8
L-Proline,5,C,Novelty of Reactions,7
L-Proline,5,C,Total,54
L-Proline,5,D,Chemical Feasibility,3
L-Proline,5,D,Pathway Coherence,4
L-Proline,5,D,Environmental Consistency,6
L-Proline,5,D,Mechanistic Detail,4
L-Proline,5,D,Network Completeness,5
L-Proline,5,D,Prebiotic Plausibility,4
L-Proline,5,D,Novelty of Reactions,5
L-Proline,5,D,Total,31
L-Proline,5,E,Chemical Feasibility,9
L-Proline,5,E,Pathway Coherence,9
L-Proline,5,E,Environmental Consistency,9
L-Proline,5,E,Mechanistic Detail,10
L-Proline,5,E,Network Completeness,9
L-Proline,5,E,Prebiotic Plausibility,9
L-Proline,5,E,Novelty of Reactions,9
L-Proline,5,E,Total,64
L-Proline,5,F,Chemical Feasibility,4
L-Proline,5,F,Pathway Coherence,5
L-Proline,5,F,Environmental Consistency,7
L-Proline,5,F,Mechanistic Detail,5
L-Proline,5,F,Network Completeness,7
L-Proline,5,F,Prebiotic Plausibility,5
L-Proline,5,F,Novelty of Reactions,7
L-Proline,5,F,Total,40
Serine,1,A,Chemical Feasibility,9
Serine,1,A,Pathway Coherence,9
Serine,1,A,Environmental Consistency,9
Serine,1,A,Mechanistic Detail,8
Serine,1,A,Network Completeness,9
Serine,1,A,Prebiotic Plausibility,9
Serine,1,A,Novelty of Reactions,8
Serine,1,A,Total,61
Serine,1,B,Chemical Feasibility,2
Serine,1,B,Pathway Coherence,2
Serine,1,B,Environmental Consistency,7
Serine,1,B,Mechanistic Detail,4
Serine,1,B,Network Completeness,5
Serine,1,B,Prebiotic Plausibility,3
Serine,1,B,Novelty of Reactions,6
Serine,1,B,Total,29
Serine,1,C,Chemical Feasibility,9
Serine,1,C,Pathway Coherence,10
Serine,1,C,Environmental Consistency,9
Serine,1,C,Mechanistic Detail,9
Serine,1,C,Network Completeness,9
Serine,1,C,Prebiotic Plausibility,10
Serine,1,C,Novelty of Reactions,10
Serine,1,C,Total,66
Serine,1,D,Chemical Feasibility,9
Serine,1,D,Pathway Coherence,9
Serine,1,D,Environmental Consistency,8
Serine,1,D,Mechanistic Detail,8
Serine,1,D,Network Completeness,9
Serine,1,D,Prebiotic Plausibility,9
Serine,1,D,Novelty of Reactions,9
Serine,1,D,Total,61
Serine,1,E,Chemical Feasibility,10
Serine,1,E,Pathway Coherence,10
Serine,1,E,Environmental Consistency,9
Serine,1,E,Mechanistic Detail,10
Serine,1,E,Network Completeness,10
Serine,1,E,Prebiotic Plausibility,10
Serine,1,E,Novelty of Reactions,10
Serine,1,E,Total,69
Serine,1,F,Chemical Feasibility,4
Serine,1,F,Pathway Coherence,5
Serine,1,F,Environmental Consistency,7
Serine,1,F,Mechanistic Detail,4
Serine,1,F,Network Completeness,6
Serine,1,F,Prebiotic Plausibility,5
Serine,1,F,Novelty of Reactions,4
Serine,1,F,Total,35
Serine,2,A,Chemical Feasibility,6
Serine,2,A,Pathway Coherence,7
Serine,2,A,Environmental Consistency,8
Serine,2,A,Mechanistic Detail,7
Serine,2,A,Network Completeness,8
Serine,2,A,Prebiotic Plausibility,7
Serine,2,A,Novelty of Reactions,7
Serine,2,A,Total,50
Serine,2,B,Chemical Feasibility,2
Serine,2,B,Pathway Coherence,3
Serine,2,B,Environmental Consistency,7
Serine,2,B,Mechanistic Detail,4
Serine,2,B,Network Completeness,6
Serine,2,B,Prebiotic Plausibility,3
Serine,2,B,Novelty of Reactions,5
Serine,2,B,Total,30
Serine,2,C,Chemical Feasibility,9
Serine,2,C,Pathway Coherence,8
Serine,2,C,Environmental Consistency,9
Serine,2,C,Mechanistic Detail,9
Serine,2,C,Network Completeness,9
Serine,2,C,Prebiotic Plausibility,9
Serine,2,C,Novelty of Reactions,9
Serine,2,C,Total,62
Serine,2,D,Chemical Feasibility,8
Serine,2,D,Pathway Coherence,8
Serine,2,D,Environmental Consistency,8
Serine,2,D,Mechanistic Detail,7
Serine,2,D,Network Completeness,9
Serine,2,D,Prebiotic Plausibility,8
Serine,2,D,Novelty of Reactions,8
Serine,2,D,Total,56
Serine,2,E,Chemical Feasibility,5
Serine,2,E,Pathway Coherence,5
Serine,2,E,Environmental Consistency,8
Serine,2,E,Mechanistic Detail,6
Serine,2,E,Network Completeness,4
Serine,2,E,Prebiotic Plausibility,6
Serine,2,E,Novelty of Reactions,8
Serine,2,E,Total,42
Serine,2,F,Chemical Feasibility,4
Serine,2,F,Pathway Coherence,6
Serine,2,F,Environmental Consistency,7
Serine,2,F,Mechanistic Detail,4
Serine,2,F,Network Completeness,7
Serine,2,F,Prebiotic Plausibility,5
Serine,2,F,Novelty of Reactions,6
Serine,2,F,Total,39
Serine,3,A,Chemical Feasibility,5
Serine,3,A,Pathway Coherence,7
Serine,3,A,Environmental Consistency,6
Serine,3,A,Mechanistic Detail,6
Serine,3,A,Network Completeness,8
Serine,3,A,Prebiotic Plausibility,8
Serine,3,A,Novelty of Reactions,6
Serine,3,A,Total,46
Serine,3,B,Chemical Feasibility,2
Serine,3,B,Pathway Coherence,3
Serine,3,B,Environmental Consistency,7
Serine,3,B,Mechanistic Detail,4
Serine,3,B,Network Completeness,5
Serine,3,B,Prebiotic Plausibility,4
Serine,3,B,Novelty of Reactions,8
Serine,3,B,Total,33
Serine,3,C,Chemical Feasibility,8
Serine,3,C,Pathway Coherence,8
Serine,3,C,Environmental Consistency,9
Serine,3,C,Mechanistic Detail,9
Serine,3,C,Network Completeness,9
Serine,3,C,Prebiotic Plausibility,9
Serine,3,C,Novelty of Reactions,9
Serine,3,C,Total,61
Serine,3,D,Chemical Feasibility,6
Serine,3,D,Pathway Coherence,6
Serine,3,D,Environmental Consistency,7
Serine,3,D,Mechanistic Detail,6
Serine,3,D,Network Completeness,7
Serine,3,D,Prebiotic Plausibility,8
Serine,3,D,Novelty of Reactions,7
Serine,3,D,Total,47
Serine,3,E,Chemical Feasibility,6
Serine,3,E,Pathway Coherence,5
Serine,3,E,Environmental Consistency,8
Serine,3,E,Mechanistic Detail,7
Serine,3,E,Network Completeness,5
Serine,3,E,Prebiotic Plausibility,8
Serine,3,E,Novelty of Reactions,9
Serine,3,E,Total,48
Serine,3,F,Chemical Feasibility,5
Serine,3,F,Pathway Coherence,7
Serine,3,F,Environmental Consistency,7
Serine,3,F,Mechanistic Detail,4
Serine,3,F,Network Completeness,7
Serine,3,F,Prebiotic Plausibility,6
Serine,3,F,Novelty of Reactions,5
Serine,3,F,Total,41
Serine,4,A,Chemical Feasibility,5
Serine,4,A,Pathway Coherence,7
Serine,4,A,Environmental Consistency,8
Serine,4,A,Mechanistic Detail,6
Serine,4,A,Network Completeness,8
Serine,4,A,Prebiotic Plausibility,8
Serine,4,A,Novelty of Reactions,7
Serine,4,A,Total,49
Serine,4,B,Chemical Feasibility,2
Serine,4,B,Pathway Coherence,3
Serine,4,B,Environmental Consistency,7
Serine,4,B,Mechanistic Detail,3
Serine,4,B,Network Completeness,6
Serine,4,B,Prebiotic Plausibility,4
Serine,4,B,Novelty of Reactions,6
Serine,4,B,Total,31
Serine,4,C,Chemical Feasibility,9
Serine,4,C,Pathway Coherence,9
Serine,4,C,Environmental Consistency,9
Serine,4,C,Mechanistic Detail,9
Serine,4,C,Network Completeness,9
Serine,4,C,Prebiotic Plausibility,9
Serine,4,C,Novelty of Reactions,9
Serine,4,C,Total,63
Serine,4,D,Chemical Feasibility,7
Serine,4,D,Pathway Coherence,8
Serine,4,D,Environmental Consistency,8
Serine,4,D,Mechanistic Detail,7
Serine,4,D,Network Completeness,8
Serine,4,D,Prebiotic Plausibility,8
Serine,4,D,Novelty of Reactions,8
Serine,4,D,Total,54
Serine,4,E,Chemical Feasibility,8
Serine,4,E,Pathway Coherence,9
Serine,4,E,Environmental Consistency,9
Serine,4,E,Mechanistic Detail,8
Serine,4,E,Network Completeness,9
Serine,4,E,Prebiotic Plausibility,9
Serine,4,E,Novelty of Reactions,9
Serine,4,E,Total,61
Serine,4,F,Chemical Feasibility,6
Serine,4,F,Pathway Coherence,7
Serine,4,F,Environmental Consistency,7
Serine,4,F,Mechanistic Detail,5
Serine,4,F,Network Completeness,7
Serine,4,F,Prebiotic Plausibility,6
Serine,4,F,Novelty of Reactions,6
Serine,4,F,Total,44
Serine,5,A,Chemical Feasibility,4
Serine,5,A,Pathway Coherence,5
Serine,5,A,Environmental Consistency,7
Serine,5,A,Mechanistic Detail,5
Serine,5,A,Network Completeness,6
Serine,5,A,Prebiotic Plausibility,6
Serine,5,A,Novelty of Reactions,7
Serine,5,A,Total,40
Serine,5,B,Chemical Feasibility,2
Serine,5,B,Pathway Coherence,3
Serine,5,B,Environmental Consistency,6
Serine,5,B,Mechanistic Detail,4
Serine,5,B,Network Completeness,5
Serine,5,B,Prebiotic Plausibility,3
Serine,5,B,Novelty of Reactions,6
Serine,5,B,Total,29
Serine,5,C,Chemical Feasibility,9
Serine,5,C,Pathway Coherence,9
Serine,5,C,Environmental Consistency,8
Serine,5,C,Mechanistic Detail,9
Serine,5,C,Network Completeness,9
Serine,5,C,Prebiotic Plausibility,9
Serine,5,C,Novelty of Reactions,9
Serine,5,C,Total,62
Serine,5,D,Chemical Feasibility,8
Serine,5,D,Pathway Coherence,8
Serine,5,D,Environmental Consistency,8
Serine,5,D,Mechanistic Detail,8
Serine,5,D,Network Completeness,8
Serine,5,D,Prebiotic Plausibility,9
Serine,5,D,Novelty of Reactions,8
Serine,5,D,Total,57
Serine,5,E,Chemical Feasibility,6
Serine,5,E,Pathway Coherence,5
Serine,5,E,Environmental Consistency,7
Serine,5,E,Mechanistic Detail,7
Serine,5,E,Network Completeness,4
Serine,5,E,Prebiotic Plausibility,7
Serine,5,E,Novelty of Reactions,8
Serine,5,E,Total,44
Serine,5,F,Chemical Feasibility,4
Serine,5,F,Pathway Coherence,6
Serine,5,F,Environmental Consistency,6
Serine,5,F,Mechanistic Detail,4
Serine,5,F,Network Completeness,6
Serine,5,F,Prebiotic Plausibility,5
Serine,5,F,Novelty of Reactions,5
Serine,5,F,Total,36
Threonine,1,A,Chemical Feasibility,4
Threonine,1,A,Pathway Coherence,5
Threonine,1,A,Environmental Consistency,8
Threonine,1,A,Mechanistic Detail,6
Threonine,1,A,Network Completeness,7
Threonine,1,A,Prebiotic Plausibility,6
Threonine,1,A,Novelty of Reactions,7
Threonine,1,A,Total,43
Threonine,1,B,Chemical Feasibility,6
Threonine,1,B,Pathway Coherence,6
Threonine,1,B,Environmental Consistency,8
Threonine,1,B,Mechanistic Detail,8
Threonine,1,B,Network Completeness,8
Threonine,1,B,Prebiotic Plausibility,7
Threonine,1,B,Novelty of Reactions,9
Threonine,1,B,Total,52
Threonine,1,C,Chemical Feasibility,3
Threonine,1,C,Pathway Coherence,4
Threonine,1,C,Environmental Consistency,7
Threonine,1,C,Mechanistic Detail,4
Threonine,1,C,Network Completeness,6
Threonine,1,C,Prebiotic Plausibility,4
Threonine,1,C,Novelty of Reactions,5
Threonine,1,C,Total,33
Threonine,1,D,Chemical Feasibility,2
Threonine,1,D,Pathway Coherence,3
Threonine,1,D,Environmental Consistency,7
Threonine,1,D,Mechanistic Detail,3
Threonine,1,D,Network Completeness,5
Threonine,1,D,Prebiotic Plausibility,4
Threonine,1,D,Novelty of Reactions,6
Threonine,1,D,Total,30
Threonine,1,E,Chemical Feasibility,3
Threonine,1,E,Pathway Coherence,4
Threonine,1,E,Environmental Consistency,7
Threonine,1,E,Mechanistic Detail,3
Threonine,1,E,Network Completeness,6
Threonine,1,E,Prebiotic Plausibility,4
Threonine,1,E,Novelty of Reactions,6
Threonine,1,E,Total,33
Threonine,1,F,Chemical Feasibility,9
Threonine,1,F,Pathway Coherence,9
Threonine,1,F,Environmental Consistency,9
Threonine,1,F,Mechanistic Detail,9
Threonine,1,F,Network Completeness,9
Threonine,1,F,Prebiotic Plausibility,9
Threonine,1,F,Novelty of Reactions,9
Threonine,1,F,Total,63
Threonine,2,A,Chemical Feasibility,5
Threonine,2,A,Pathway Coherence,6
Threonine,2,A,Environmental Consistency,8
Threonine,2,A,Mechanistic Detail,7
Threonine,2,A,Network Completeness,7
Threonine,2,A,Prebiotic Plausibility,6
Threonine,2,A,Novelty of Reactions,7
Threonine,2,A,Total,46
Threonine,2,B,Chemical Feasibility,4
Threonine,2,B,Pathway Coherence,5
Threonine,2,B,Environmental Consistency,7
Threonine,2,B,Mechanistic Detail,6
Threonine,2,B,Network Completeness,6
Threonine,2,B,Prebiotic Plausibility,4
Threonine,2,B,Novelty of Reactions,6
Threonine,2,B,Total,38
Threonine,2,C,Chemical Feasibility,5
Threonine,2,C,Pathway Coherence,7
Threonine,2,C,Environmental Consistency,7
Threonine,2,C,Mechanistic Detail,6
Threonine,2,C,Network Completeness,7
Threonine,2,C,Prebiotic Plausibility,6
Threonine,2,C,Novelty of Reactions,8
Threonine,2,C,Total,46
Threonine,2,D,Chemical Feasibility,3
Threonine,2,D,Pathway Coherence,4
Threonine,2,D,Environmental Consistency,7
Threonine,2,D,Mechanistic Detail,5
Threonine,2,D,Network Completeness,6
Threonine,2,D,Prebiotic Plausibility,5
Threonine,2,D,Novelty of Reactions,6
Threonine,2,D,Total,36
Threonine,2,E,Chemical Feasibility,2
Threonine,2,E,Pathway Coherence,4
Threonine,2,E,Environmental Consistency,6
Threonine,2,E,Mechanistic Detail,5
Threonine,2,E,Network Completeness,5
Threonine,2,E,Prebiotic Plausibility,3
Threonine,2,E,Novelty of Reactions,5
Threonine,2,E,Total,30
Threonine,2,F,Chemical Feasibility,9
Threonine,2,F,Pathway Coherence,9
Threonine,2,F,Environmental Consistency,8
Threonine,2,F,Mechanistic Detail,8
Threonine,2,F,Network Completeness,9
Threonine,2,F,Prebiotic Plausibility,9
Threonine,2,F,Novelty of Reactions,8
Threonine,2,F,Total,60
Threonine,3,A,Chemical Feasibility,6
Threonine,3,A,Pathway Coherence,7
Threonine,3,A,Environmental Consistency,8
Threonine,3,A,Mechanistic Detail,6
Threonine,3,A,Network Completeness,8
Threonine,3,A,Prebiotic Plausibility,7
Threonine,3,A,Novelty of Reactions,7
Threonine,3,A,Total,49
Threonine,3,B,Chemical Feasibility,3
Threonine,3,B,Pathway Coherence,5
Threonine,3,B,Environmental Consistency,7
Threonine,3,B,Mechanistic Detail,4
Threonine,3,B,Network Completeness,7
Threonine,3,B,Prebiotic Plausibility,5
Threonine,3,B,Novelty of Reactions,7
Threonine,3,B,Total,38
Threonine,3,C,Chemical Feasibility,5
Threonine,3,C,Pathway Coherence,6
Threonine,3,C,Environmental Consistency,8
Threonine,3,C,Mechanistic Detail,6
Threonine,3,C,Network Completeness,7
Threonine,3,C,Prebiotic Plausibility,7
Threonine,3,C,Novelty of Reactions,7
Threonine,3,C,Total,46
Threonine,3,D,Chemical Feasibility,3
Threonine,3,D,Pathway Coherence,4
Threonine,3,D,Environmental Consistency,7
Threonine,3,D,Mechanistic Detail,5
Threonine,3,D,Network Completeness,6
Threonine,3,D,Prebiotic Plausibility,6
Threonine,3,D,Novelty of Reactions,7
Threonine,3,D,Total,38
Threonine,3,E,Chemical Feasibility,4
Threonine,3,E,Pathway Coherence,6
Threonine,3,E,Environmental Consistency,7
Threonine,3,E,Mechanistic Detail,5
Threonine,3,E,Network Completeness,6
Threonine,3,E,Prebiotic Plausibility,6
Threonine,3,E,Novelty of Reactions,6
Threonine,3,E,Total,40
Threonine,3,F,Chemical Feasibility,9
Threonine,3,F,Pathway Coherence,9
Threonine,3,F,Environmental Consistency,9
Threonine,3,F,Mechanistic Detail,9
Threonine,3,F,Network Completeness,9
Threonine,3,F,Prebiotic Plausibility,9
Threonine,3,F,Novelty of Reactions,9
Threonine,3,F,Total,63
Threonine,4,A,Chemical Feasibility,9
Threonine,4,A,Pathway Coherence,9
Threonine,4,A,Environmental Consistency,9
Threonine,4,A,Mechanistic Detail,9
Threonine,4,A,Network Completeness,9
Threonine,4,A,Prebiotic Plausibility,9
Threonine,4,A,Novelty of Reactions,8
Threonine,4,A,Total,62
Threonine,4,B,Chemical Feasibility,2
Threonine,4,B,Pathway Coherence,4
Threonine,4,B,Environmental Consistency,7
Threonine,4,B,Mechanistic Detail,3
Threonine,4,B,Network Completeness,5
Threonine,4,B,Prebiotic Plausibility,3
Threonine,4,B,Novelty of Reactions,6
Threonine,4,B,Total,30
Threonine,4,C,Chemical Feasibility,4
Threonine,4,C,Pathway Coherence,5
Threonine,4,C,Environmental Consistency,8
Threonine,4,C,Mechanistic Detail,4
Threonine,4,C,Network Completeness,7
Threonine,4,C,Prebiotic Plausibility,6
Threonine,4,C,Novelty of Reactions,7
Threonine,4,C,Total,41
Threonine,4,D,Chemical Feasibility,1
Threonine,4,D,Pathway Coherence,2
Threonine,4,D,Environmental Consistency,6
Threonine,4,D,Mechanistic Detail,2
Threonine,4,D,Network Completeness,4
Threonine,4,D,Prebiotic Plausibility,2
Threonine,4,D,Novelty of Reactions,5
Threonine,4,D,Total,22
Threonine,4,E,Chemical Feasibility,2
Threonine,4,E,Pathway Coherence,3
Threonine,4,E,Environmental Consistency,7
Threonine,4,E,Mechanistic Detail,2
Threonine,4,E,Network Completeness,5
Threonine,4,E,Prebiotic Plausibility,3
Threonine,4,E,Novelty of Reactions,4
Threonine,4,E,Total,26
Threonine,4,F,Chemical Feasibility,8
Threonine,4,F,Pathway Coherence,9
Threonine,4,F,Environmental Consistency,8
Threonine,4,F,Mechanistic Detail,8
Threonine,4,F,Network Completeness,9
Threonine,4,F,Prebiotic Plausibility,8
Threonine,4,F,Novelty of Reactions,8
Threonine,4,F,Total,58
Threonine,5,A,Chemical Feasibility,6
Threonine,5,A,Pathway Coherence,6
Threonine,5,A,Environmental Consistency,8
Threonine,5,A,Mechanistic Detail,6
Threonine,5,A,Network Completeness,7
Threonine,5,A,Prebiotic Plausibility,6
Threonine,5,A,Novelty of Reactions,8
Threonine,5,A,Total,47
Threonine,5,B,Chemical Feasibility,3
Threonine,5,B,Pathway Coherence,3
Threonine,5,B,Environmental Consistency,7
Threonine,5,B,Mechanistic Detail,4
Threonine,5,B,Network Completeness,5
Threonine,5,B,Prebiotic Plausibility,3
Threonine,5,B,Novelty of Reactions,6
Threonine,5,B,Total,31
Threonine,5,C,Chemical Feasibility,2
Threonine,5,C,Pathway Coherence,3
Threonine,5,C,Environmental Consistency,7
Threonine,5,C,Mechanistic Detail,3
Threonine,5,C,Network Completeness,6
Threonine,5,C,Prebiotic Plausibility,3
Threonine,5,C,Novelty of Reactions,5
Threonine,5,C,Total,29
Threonine,5,D,Chemical Feasibility,1
Threonine,5,D,Pathway Coherence,2
Threonine,5,D,Environmental Consistency,7
Threonine,5,D,Mechanistic Detail,3
Threonine,5,D,Network Completeness,4
Threonine,5,D,Prebiotic Plausibility,2
Threonine,5,D,Novelty of Reactions,4
Threonine,5,D,Total,23
Threonine,5,E,Chemical Feasibility,3
Threonine,5,E,Pathway Coherence,4
Threonine,5,E,Environmental Consistency,7
Threonine,5,E,Mechanistic Detail,5
Threonine,5,E,Network Completeness,6
Threonine,5,E,Prebiotic Plausibility,3
Threonine,5,E,Novelty of Reactions,5
Threonine,5,E,Total,33
Threonine,5,F,Chemical Feasibility,9
Threonine,5,F,Pathway Coherence,9
Threonine,5,F,Environmental Consistency,9
Threonine,5,F,Mechanistic Detail,8
Threonine,5,F,Network Completeness,9
Threonine,5,F,Prebiotic Plausibility,9
Threonine,5,F,Novelty of Reactions,9
Threonine,5,F,Total,62
Valine,1,A,Chemical Feasibility,8
Valine,1,A,Pathway Coherence,9
Valine,1,A,Environmental Consistency,9
Valine,1,A,Mechanistic Detail,8
Valine,1,A,Network Completeness,9
Valine,1,A,Prebiotic Plausibility,9
Valine,1,A,Novelty of Reactions,9
Valine,1,A,Total,61
Valine,1,B,Chemical Feasibility,3
Valine,1,B,Pathway Coherence,6
Valine,1,B,Environmental Consistency,7
Valine,1,B,Mechanistic Detail,4
Valine,1,B,Network Completeness,6
Valine,1,B,Prebiotic Plausibility,5
Valine,1,B,Novelty of Reactions,5
Valine,1,B,Total,36
Valine,1,C,Chemical Feasibility,2
Valine,1,C,Pathway Coherence,5
Valine,1,C,Environmental Consistency,6
Valine,1,C,Mechanistic Detail,3
Valine,1,C,Network Completeness,6
Valine,1,C,Prebiotic Plausibility,4
Valine,1,C,Novelty of Reactions,4
Valine,1,C,Total,30
Valine,1,D,Chemical Feasibility,4
Valine,1,D,Pathway Coherence,7
Valine,1,D,Environmental Consistency,8
Valine,1,D,Mechanistic Detail,5
Valine,1,D,Network Completeness,7
Valine,1,D,Prebiotic Plausibility,6
Valine,1,D,Novelty of Reactions,6
Valine,1,D,Total,41
Valine,1,E,Chemical Feasibility,6
Valine,1,E,Pathway Coherence,8
Valine,1,E,Environmental Consistency,9
Valine,1,E,Mechanistic Detail,7
Valine,1,E,Network Completeness,9
Valine,1,E,Prebiotic Plausibility,8
Valine,1,E,Novelty of Reactions,8
Valine,1,E,Total,55
Valine,1,F,Chemical Feasibility,5
Valine,1,F,Pathway Coherence,8
Valine,1,F,Environmental Consistency,8
Valine,1,F,Mechanistic Detail,6
Valine,1,F,Network Completeness,7
Valine,1,F,Prebiotic Plausibility,6
Valine,1,F,Novelty of Reactions,6
Valine,1,F,Total,45
Valine,2,A,Chemical Feasibility,5
Valine,2,A,Pathway Coherence,8
Valine,2,A,Environmental Consistency,8
Valine,2,A,Mechanistic Detail,7
Valine,2,A,Network Completeness,8
Valine,2,A,Prebiotic Plausibility,7
Valine,2,A,Novelty of Reactions,7
Valine,2,A,Total,50
Valine,2,B,Chemical Feasibility,3
Valine,2,B,Pathway Coherence,5
Valine,2,B,Environmental Consistency,6
Valine,2,B,Mechanistic Detail,4
Valine,2,B,Network Completeness,6
Valine,2,B,Prebiotic Plausibility,4
Valine,2,B,Novelty of Reactions,5
Valine,2,B,Total,33
Valine,2,C,Chemical Feasibility,2
Valine,2,C,Pathway Coherence,4
Valine,2,C,Environmental Consistency,6
Valine,2,C,Mechanistic Detail,3
Valine,2,C,Network Completeness,5
Valine,2,C,Prebiotic Plausibility,3
Valine,2,C,Novelty of Reactions,4
Valine,2,C,Total,27
Valine,2,D,Chemical Feasibility,4
Valine,2,D,Pathway Coherence,5
Valine,2,D,Environmental Consistency,7
Valine,2,D,Mechanistic Detail,5
Valine,2,D,Network Completeness,7
Valine,2,D,Prebiotic Plausibility,5
Valine,2,D,Novelty of Reactions,5
Valine,2,D,Total,38
Valine,2,E,Chemical Feasibility,9
Valine,2,E,Pathway Coherence,9
Valine,2,E,Environmental Consistency,9
Valine,2,E,Mechanistic Detail,9
Valine,2,E,Network Completeness,9
Valine,2,E,Prebiotic Plausibility,9
Valine,2,E,Novelty of Reactions,9
Valine,2,E,Total,63
Valine,2,F,Chemical Feasibility,6
Valine,2,F,Pathway Coherence,7
Valine,2,F,Environmental Consistency,8
Valine,2,F,Mechanistic Detail,6
Valine,2,F,Network Completeness,7
Valine,2,F,Prebiotic Plausibility,6
Valine,2,F,Novelty of Reactions,5
Valine,2,F,Total,45
Valine,3,A,Chemical Feasibility,6
Valine,3,A,Pathway Coherence,8
Valine,3,A,Environmental Consistency,8
Valine,3,A,Mechanistic Detail,8
Valine,3,A,Network Completeness,8
Valine,3,A,Prebiotic Plausibility,8
Valine,3,A,Novelty of Reactions,8
Valine,3,A,Total,54
Valine,3,B,Chemical Feasibility,2
Valine,3,B,Pathway Coherence,4
Valine,3,B,Environmental Consistency,6
Valine,3,B,Mechanistic Detail,3
Valine,3,B,Network Completeness,4
Valine,3,B,Prebiotic Plausibility,3
Valine,3,B,Novelty of Reactions,4
Valine,3,B,Total,26
Valine,3,C,Chemical Feasibility,2
Valine,3,C,Pathway Coherence,3
Valine,3,C,Environmental Consistency,6
Valine,3,C,Mechanistic Detail,3
Valine,3,C,Network Completeness,4
Valine,3,C,Prebiotic Plausibility,3
Valine,3,C,Novelty of Reactions,2
Valine,3,C,Total,23
Valine,3,D,Chemical Feasibility,4
Valine,3,D,Pathway Coherence,4
Valine,3,D,Environmental Consistency,7
Valine,3,D,Mechanistic Detail,4
Valine,3,D,Network Completeness,6
Valine,3,D,Prebiotic Plausibility,5
Valine,3,D,Novelty of Reactions,4
Valine,3,D,Total,35
Valine,3,E,Chemical Feasibility,8
Valine,3,E,Pathway Coherence,9
Valine,3,E,Environmental Consistency,9
Valine,3,E,Mechanistic Detail,8
Valine,3,E,Network Completeness,9
Valine,3,E,Prebiotic Plausibility,9
Valine,3,E,Novelty of Reactions,8
Valine,3,E,Total,60
Valine,3,F,Chemical Feasibility,7
Valine,3,F,Pathway Coherence,8
Valine,3,F,Environmental Consistency,8
Valine,3,F,Mechanistic Detail,7
Valine,3,F,Network Completeness,7
Valine,3,F,Prebiotic Plausibility,8
Valine,3,F,Novelty of Reactions,7
Valine,3,F,Total,52
Valine,4,A,Chemical Feasibility,4
Valine,4,A,Pathway Coherence,7
Valine,4,A,Environmental Consistency,8
Valine,4,A,Mechanistic Detail,6
Valine,4,A,Network Completeness,8
Valine,4,A,Prebiotic Plausibility,6
Valine,4,A,Novelty of Reactions,7
Valine,4,A,Total,46
Valine,4,B,Chemical Feasibility,2
Valine,4,B,Pathway Coherence,6
Valine,4,B,Environmental Consistency,6
Valine,4,B,Mechanistic Detail,5
Valine,4,B,Network Completeness,6
Valine,4,B,Prebiotic Plausibility,4
Valine,4,B,Novelty of Reactions,5
Valine,4,B,Total,34
Valine,4,C,Chemical Feasibility,1
Valine,4,C,Pathway Coherence,5
Valine,4,C,Environmental Consistency,6
Valine,4,C,Mechanistic Detail,4
Valine,4,C,Network Completeness,5
Valine,4,C,Prebiotic Plausibility,3
Valine,4,C,Novelty of Reactions,4
Valine,4,C,Total,28
Valine,4,D,Chemical Feasibility,4
Valine,4,D,Pathway Coherence,7
Valine,4,D,Environmental Consistency,8
Valine,4,D,Mechanistic Detail,6
Valine,4,D,Network Completeness,8
Valine,4,D,Prebiotic Plausibility,6
Valine,4,D,Novelty of Reactions,6
Valine,4,D,Total,45
Valine,4,E,Chemical Feasibility,9
Valine,4,E,Pathway Coherence,10
Valine,4,E,Environmental Consistency,9
Valine,4,E,Mechanistic Detail,9
Valine,4,E,Network Completeness,9
Valine,4,E,Prebiotic Plausibility,9
Valine,4,E,Novelty of Reactions,9
Valine,4,E,Total,64
Valine,4,F,Chemical Feasibility,4
Valine,4,F,Pathway Coherence,7
Valine,4,F,Environmental Consistency,8
Valine,4,F,Mechanistic Detail,5
Valine,4,F,Network Completeness,7
Valine,4,F,Prebiotic Plausibility,5
Valine,4,F,Novelty of Reactions,6
Valine,4,F,Total,43
Valine,5,A,Chemical Feasibility,4
Valine,5,A,Pathway Coherence,6
Valine,5,A,Environmental Consistency,8
Valine,5,A,Mechanistic Detail,5
Valine,5,A,Network Completeness,7
Valine,5,A,Prebiotic Plausibility,6
Valine,5,A,Novelty of Reactions,6
Valine,5,A,Total,42
Valine,5,B,Chemical Feasibility,2
Valine,5,B,Pathway Coherence,4
Valine,5,B,Environmental Consistency,6
Valine,5,B,Mechanistic Detail,3
Valine,5,B,Network Completeness,5
Valine,5,B,Prebiotic Plausibility,4
Valine,5,B,Novelty of Reactions,4
Valine,5,B,Total,28
Valine,5,C,Chemical Feasibility,2
Valine,5,C,Pathway Coherence,4
Valine,5,C,Environmental Consistency,6
Valine,5,C,Mechanistic Detail,3
Valine,5,C,Network Completeness,5
Valine,5,C,Prebiotic Plausibility,4
Valine,5,C,Novelty of Reactions,5
Valine,5,C,Total,29
